zurich#198#2010-04-01#Conto proprio#0#10#provincia#Udine##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#199#2010-04-01#Conto proprio#0#10#provincia#Varese##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#200#2010-04-01#Conto proprio#0#10#provincia#Venezia##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#201#2010-04-01#Conto proprio#0#10#provincia#Verbania##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#202#2010-04-01#Conto proprio#0#10#provincia#Vercelli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#203#2010-04-01#Conto proprio#0#10#provincia#Verona##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#204#2010-04-01#Conto proprio#0#10#provincia#ViboValentia##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#205#2010-04-01#Conto proprio#0#10#provincia#Vicenza##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#206#2010-04-01#Conto proprio#0#10#provincia#Viterbo##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#207#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#208#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#6000000
zurich#209#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#10000000
zurich#210#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#15000000
zurich#211#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#26000000
zurich#212#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#6#0#0#0#0#0#0#0#0#3000000
zurich#213#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#7#0#0#0#0#0#0#0#0#3000000
zurich#214#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#8#0#0#0#0#0#0#0#0#3000000
zurich#215#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#9#0#0#0#0#0#0#0#0#3000000
zurich#216#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#10#0#0#0#0#0#0#0#0#3000000
zurich#217#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#11#0#0#0#0#0#0#0#0#3000000
zurich#218#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#12#0#0#0#0#0#0#0#0#3000000
zurich#219#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#220#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#14#0#0#0#0#0#0#0#0#3000000
zurich#221#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#15#0#0#0#0#0#0#0#0#3000000
zurich#222#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#16#0#0#0#0#0#0#0#0#3000000
zurich#223#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#17#0#0#0#0#0#0#0#0#3000000
zurich#224#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#18#0#0#0#0#0#0#0#0#3000000
zurich#225#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#6#0#0#0#0#0#1#1#0#3000000
zurich#226#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#7#0#0#0#0#0#1#1#0#3000000
zurich#227#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#8#0#0#0#0#0#1#1#0#3000000
zurich#228#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#9#0#0#0#0#0#1#1#0#3000000
zurich#229#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#10#0#0#0#0#0#1#1#0#3000000
zurich#230#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#11#0#0#0#0#0#1#1#0#3000000
zurich#231#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#12#0#0#0#0#0#1#1#0#3000000
zurich#232#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#1#1#0#3000000
zurich#233#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#14#0#0#0#0#0#1#1#0#3000000
zurich#234#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#15#0#0#0#0#0#1#1#0#3000000
zurich#235#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#16#0#0#0#0#0#1#1#0#3000000
zurich#236#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#17#0#0#0#0#0#1#1#0#3000000
zurich#237#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#18#0#0#0#0#0#1#1#0#3000000
zurich#238#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#6#0#0#0#0#1#0#1#0#3000000
zurich#239#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#7#0#0#0#0#1#0#1#0#3000000
zurich#240#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#8#0#0#0#0#1#0#1#0#3000000
zurich#241#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#9#0#0#0#0#1#0#1#0#3000000
zurich#242#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#10#0#0#0#0#1#0#1#0#3000000
zurich#243#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#11#0#0#0#0#1#0#1#0#3000000
zurich#244#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#12#0#0#0#0#1#0#1#0#3000000
zurich#245#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#1#0#1#0#3000000
zurich#246#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#14#0#0#0#0#1#0#1#0#3000000
zurich#247#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#15#0#0#0#0#1#0#1#0#3000000
zurich#248#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#16#0#0#0#0#1#0#1#0#3000000
zurich#249#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#17#0#0#0#0#1#0#1#0#3000000
zurich#250#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#18#0#0#0#0#1#0#1#0#3000000
zurich#251#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#6#0#0#0#1#0#0#1#0#3000000
zurich#252#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#7#0#0#0#1#0#0#1#0#3000000
zurich#253#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#8#0#0#0#1#0#0#1#0#3000000
zurich#254#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#9#0#0#0#1#0#0#1#0#3000000
zurich#255#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#10#0#0#0#1#0#0#1#0#3000000
zurich#256#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#11#0#0#0#1#0#0#1#0#3000000
zurich#257#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#12#0#0#0#1#0#0#1#0#3000000
zurich#258#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#1#0#0#1#0#3000000
zurich#259#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#14#0#0#0#1#0#0#1#0#3000000
zurich#260#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#15#0#0#0#1#0#0#1#0#3000000
zurich#261#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#16#0#0#0#1#0#0#1#0#3000000
zurich#262#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#17#0#0#0#1#0#0#1#0#3000000
zurich#263#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#18#0#0#0#1#0#0#1#0#3000000
zurich#264#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#6#0#0#1#0#0#0#1#0#3000000
zurich#265#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#7#0#0#1#0#0#0#1#0#3000000
zurich#266#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#8#0#0#1#0#0#0#1#0#3000000
zurich#267#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#9#0#0#1#0#0#0#1#0#3000000
zurich#268#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#10#0#0#1#0#0#0#1#0#3000000
zurich#269#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#11#0#0#1#0#0#0#1#0#3000000
zurich#270#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#12#0#0#1#0#0#0#1#0#3000000
zurich#271#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#1#0#0#0#1#0#3000000
zurich#272#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#14#0#0#1#0#0#0#1#0#3000000
zurich#273#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#15#0#0#1#0#0#0#1#0#3000000
zurich#274#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#16#0#0#1#0#0#0#1#0#3000000
zurich#275#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#17#0#0#1#0#0#0#1#0#3000000
zurich#276#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#18#0#0#1#0#0#0#1#0#3000000
zurich#277#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#6#0#1#0#0#0#0#1#0#3000000
zurich#278#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#7#0#1#0#0#0#0#1#0#3000000
zurich#279#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#8#0#1#0#0#0#0#1#0#3000000
zurich#280#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#9#0#1#0#0#0#0#1#0#3000000
zurich#281#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#10#0#1#0#0#0#0#1#0#3000000
zurich#282#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#11#0#1#0#0#0#0#1#0#3000000
zurich#283#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#12#0#1#0#0#0#0#1#0#3000000
zurich#284#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#13#0#1#0#0#0#0#1#0#3000000
zurich#285#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#14#0#1#0#0#0#0#1#0#3000000
zurich#286#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#15#0#1#0#0#0#0#1#0#3000000
zurich#287#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#16#0#1#0#0#0#0#1#0#3000000
zurich#288#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#17#0#1#0#0#0#0#1#0#3000000
zurich#289#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#18#0#1#0#0#0#0#1#0#3000000
zurich#290#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#6#1#0#0#0#0#0#1#0#3000000
zurich#291#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#7#1#0#0#0#0#0#1#0#3000000
zurich#292#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#8#1#0#0#0#0#0#1#0#3000000
zurich#293#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#9#1#0#0#0#0#0#1#0#3000000
zurich#294#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#10#1#0#0#0#0#0#1#0#3000000
zurich#295#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#11#1#0#0#0#0#0#1#0#3000000
zurich#296#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#12#1#0#0#0#0#0#1#0#3000000
zurich#297#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#13#1#0#0#0#0#0#1#0#3000000
zurich#298#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#14#1#0#0#0#0#0#1#0#3000000
zurich#299#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#15#1#0#0#0#0#0#1#0#3000000
zurich#300#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#16#1#0#0#0#0#0#1#0#3000000
zurich#301#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#17#1#0#0#0#0#0#1#0#3000000
zurich#302#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#18#1#0#0#0#0#0#1#0#3000000
zurich#303#2010-04-01#Conto proprio#0#10#comune#Napoli##1a immatricolazione dopo l’acquisto del veicolo#BM##0#0#0#0#0#0#0#0#3000000
zurich#304#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#305#2010-04-01#Conto proprio#0#20#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#306#2010-04-01#Conto proprio#0#30#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#307#2010-04-01#Conto proprio#0#60#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#308#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#Franchigia#0#0#0#0#0#0#0#0#130#3000000
zurich#309#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#Franchigia#0#0#0#0#0#0#0#0#250#3000000
zurich#310#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#Franchigia#0#0#0#0#0#0#0#0#500#3000000
zurich#311#2010-04-01#Conto proprio#0#10#comune#Napoli##veicolo già assicurato con atr#Franchigia#0#0#0#0#0#0#0#0#1000#3000000
zurich#312#2010-04-01#Conto Terzi#0#10#comune#Napoli##1a immatricolazione dopo l’acquisto del veicolo#BM##0#0#0#0#0#0#0#0#3000000
zurich#313#2010-04-01#Conto proprio#0#70#comune#Agrigento##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#314#2010-04-01#Conto proprio#0#70#comune#Alessandria##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#315#2010-04-01#Conto proprio#0#70#comune#Ancona##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#316#2010-04-01#Conto proprio#0#70#comune#Aosta##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#317#2010-04-01#Conto proprio#0#70#comune#Arezzo##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#318#2010-04-01#Conto proprio#0#70#comune#AscoliPiceno##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#319#2010-04-01#Conto proprio#0#70#comune#Asti##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#320#2010-04-01#Conto proprio#0#70#comune#Avellino##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#321#2010-04-01#Conto proprio#0#70#comune#Bari##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#322#2010-04-01#Conto proprio#0#70#comune#Belluno##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#323#2010-04-01#Conto proprio#0#70#comune#Benevento##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#324#2010-04-01#Conto proprio#0#70#comune#Bergamo##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#325#2010-04-01#Conto proprio#0#70#comune#Biella##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#326#2010-04-01#Conto proprio#0#70#comune#Bologna##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#327#2010-04-01#Conto proprio#0#70#comune#Bolzano##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#328#2010-04-01#Conto proprio#0#70#comune#Brescia##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#329#2010-04-01#Conto proprio#0#70#comune#Brindisi##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#330#2010-04-01#Conto proprio#0#70#comune#Cagliari##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#331#2010-04-01#Conto proprio#0#70#comune#Caltanissetta##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#332#2010-04-01#Conto proprio#0#70#comune#Campobasso##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#333#2010-04-01#Conto proprio#0#70#comune#Caserta##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#334#2010-04-01#Conto proprio#0#70#comune#Catania##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#335#2010-04-01#Conto proprio#0#70#comune#Catanzaro##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#336#2010-04-01#Conto proprio#0#70#comune#Chieti##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#337#2010-04-01#Conto proprio#0#70#comune#Como##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#338#2010-04-01#Conto proprio#0#70#comune#Cosenza##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#339#2010-04-01#Conto proprio#0#70#comune#Cremona##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#340#2010-04-01#Conto proprio#0#70#comune#Crotone##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#341#2010-04-01#Conto proprio#0#70#comune#Cuneo##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#342#2010-04-01#Conto proprio#0#70#comune#Enna##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#343#2010-04-01#Conto proprio#0#70#comune#Ferrara##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#344#2010-04-01#Conto proprio#0#70#comune#Firenze##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#345#2010-04-01#Conto proprio#0#70#comune#Foggia##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#346#2010-04-01#Conto proprio#0#70#comune#Forl##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#347#2010-04-01#Conto proprio#0#70#comune#Frosinone##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#348#2010-04-01#Conto proprio#0#70#comune#Genova##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#349#2010-04-01#Conto proprio#0#70#comune#Gorizia##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#350#2010-04-01#Conto proprio#0#70#comune#Grosseto##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#351#2010-04-01#Conto proprio#0#70#comune#Imperia##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#352#2010-04-01#Conto proprio#0#70#comune#Isernia##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#353#2010-04-01#Conto proprio#0#70#comune#L'Aquila##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#354#2010-04-01#Conto proprio#0#70#comune#LaSpezia##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#355#2010-04-01#Conto proprio#0#70#comune#Latina##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#356#2010-04-01#Conto proprio#0#70#comune#Lecce##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#357#2010-04-01#Conto proprio#0#70#comune#Lecco##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#358#2010-04-01#Conto proprio#0#70#comune#Livorno##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#359#2010-04-01#Conto proprio#0#70#comune#Lodi##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#360#2010-04-01#Conto proprio#0#70#comune#Lucca##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#361#2010-04-01#Conto proprio#0#70#comune#Macerata##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#362#2010-04-01#Conto proprio#0#70#comune#Mantova##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#363#2010-04-01#Conto proprio#0#70#comune#MassaCarrara##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#364#2010-04-01#Conto proprio#0#70#comune#Matera##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#365#2010-04-01#Conto proprio#0#70#comune#Messina##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#366#2010-04-01#Conto proprio#0#70#comune#Milano##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#367#2010-04-01#Conto proprio#0#70#comune#Modena##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#368#2010-04-01#Conto proprio#0#70#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#369#2010-04-01#Conto proprio#0#70#comune#Novara##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#370#2010-04-01#Conto proprio#0#70#comune#Nuoro##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#371#2010-04-01#Conto proprio#0#70#comune#Oristano##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#372#2010-04-01#Conto proprio#0#70#comune#Padova##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#373#2010-04-01#Conto proprio#0#70#comune#Palermo##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#374#2010-04-01#Conto proprio#0#70#comune#Parma##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#375#2010-04-01#Conto proprio#0#70#comune#Pavia##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#376#2010-04-01#Conto proprio#0#70#comune#Perugia##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#377#2010-04-01#Conto proprio#0#70#comune#Pesaro##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#378#2010-04-01#Conto proprio#0#70#comune#Pescara##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#379#2010-04-01#Conto proprio#0#70#comune#Piacenza##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#380#2010-04-01#Conto proprio#0#70#comune#Pisa##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#381#2010-04-01#Conto proprio#0#70#comune#Pistoia##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#382#2010-04-01#Conto proprio#0#70#comune#Pordenone##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#383#2010-04-01#Conto proprio#0#70#comune#Potenza##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#384#2010-04-01#Conto proprio#0#70#comune#Prato##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#385#2010-04-01#Conto proprio#0#70#comune#Ragusa##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#386#2010-04-01#Conto proprio#0#70#comune#Ravenna##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#387#2010-04-01#Conto proprio#0#70#comune#ReggioCalabria##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#388#2010-04-01#Conto proprio#0#70#comune#ReggioEmilia##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#389#2010-04-01#Conto proprio#0#70#comune#Rieti##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#390#2010-04-01#Conto proprio#0#70#comune#Rimini##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#391#2010-04-01#Conto proprio#0#70#comune#Roma##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#392#2010-04-01#Conto proprio#0#70#comune#Rovigo##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#393#2010-04-01#Conto proprio#0#70#comune#Salerno##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#394#2010-04-01#Conto proprio#0#70#comune#Sassari##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#395#2010-04-01#Conto proprio#0#70#comune#Savona##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#396#2010-04-01#Conto proprio#0#70#comune#Siena##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
